Customer ID;Registration Date;Network;Platform;Age;Gender;Marital Status;Kids;Occupation;Automobile;Property;Number of Logins;Last Login Date;Number of Interactions;Number of Exist. Contracts;Number of New Contracts;Sum of Yearly Management Fee;Sum of Sales Fee
3286;22.03.17;Digital Incent;app;36;male;In a Partnership;YES;Employee;YES;NO;1;23.03.17;1;1;0;0;0
3287;23.04.17;Partnership (non rev share);web;30;female;Single;NO;Employee;NO;NO;7;09.05.17;1;1;1;16,95;0
3288;01.03.17;Organic;web;29;female;In a Partnership;NO;Employee;YES;NO;23;10.11.17;9;3;1;9,19;0
3289;07.05.17;Search;app;44;male;Married;YES;Employee;YES;NO;15;22.10.17;6;7;0;135,85;0
3290;10.02.17;Digital Incent;app;23;female;Married;NO;Freelancer/Self-employed;YES;NO;1;10.02.17;2;1;0;0;0
3291;29.01.17;Search;app;43;male;Married;NO;Employee;YES;NO;2;29.01.17;5;2;0;47,98;0
3292;29.05.17;Digital Incent;app;21;male;In a Partnership;NO;Student/Trainee;NO;NO;4;29.05.17;5;;;0;0
3293;30.01.17;Organic;app;40;male;Married;YES;Employee;YES;NO;2;30.01.17;3;4;0;59,03;0
3294;03.05.17;Digital Incent;app;23;male;Single;NO;Employee;NO;NO;1;03.05.17;1;1;0;0;0
3295;17.03.17;Facebook;app;21;male;Single;NO;Employee;YES;NO;68;15.04.18;20;6;0;0;0
3296;28.05.17;Partnership (non rev share);web;29;male;In a Partnership;NO;Employee;YES;NO;47;02.02.18;22;8;0;3,02;0
3297;24.05.17;Partnership (non rev share);web;20;male;In a Partnership;NO;Student/Trainee;YES;YES;2;24.05.17;1;1;0;0;0
3298;27.03.17;Digital Incent;app;39;female;Married;YES;Unemployeed;YES;NO;3;27.03.17;3;;;0;0
3299;12.04.17;Partnership (non rev share);web;29;male;Single;NO;Civil Servant;NO;NO;56;14.12.17;10;2;0;35,27;0
3300;24.03.17;Digital Incent;app;28;female;Single;NO;Employee;NO;NO;5;09.05.17;1;1;0;0;0
3301;18.04.17;Partnership (non rev share);web;40;male;In a Partnership;NO;Employee;NO;NO;60;15.04.18;75;15;4;221,42;4332,02
3302;14.03.17;Promotions;web;35;male;Married;YES;Civil Servant;YES;NO;39;21.02.18;3;7;0;27,39;0
3303;17.03.17;Partnership (non rev share);web;33;male;In a Partnership;YES;Employee;NO;NO;6;06.12.17;12;2;0;12,31;0
3304;07.02.17;Organic;app;43;male;In a Partnership;YES;Freelancer/Self-employed;YES;NO;10;27.10.17;5;2;0;0;0
3305;06.02.17;Partnership (non rev share);web;31;male;In a Partnership;NO;Employee;NO;YES;8;02.03.17;7;5;0;12,84;0
3306;29.05.17;Partnership (non rev share);web;19;female;In a Partnership;NO;Student/Trainee;NO;NO;2;29.05.17;1;;;0;0
3307;08.02.17;Digital Incent;app;23;female;In a Partnership;NO;Employee;YES;YES;1;08.02.17;0;1;0;0;0
3308;03.03.17;Digital Incent;app;31;male;Married;YES;Employee;YES;NO;9;19.03.17;7;3;0;83,85;0
3309;02.03.17;Organic;web;57;male;Married;YES;Freelancer/Self-employed;YES;NO;34;12.06.17;8;8;0;0;0
3310;26.04.17;Partnership (non rev share);app;49;female;Married;YES;Employee;YES;NO;30;19.06.17;28;5;0;17,99;0
3311;29.01.17;Organic;app;21;male;Single;NO;Student/Trainee;NO;NO;1;29.01.17;0;;;0;0
3312;14.04.17;Digital Incent;app;21;male;Single;NO;Student/Trainee;NO;NO;1;14.04.17;1;1;0;0;0
3313;14.02.17;Organic;web;54;male;Married;NO;Employee;NO;NO;16;03.05.18;19;6;1;73,15;0
3314;10.05.17;Organic;web;48;male;In a Partnership;YES;Employee;YES;NO;11;10.08.17;13;6;0;5,27;0
3315;18.05.17;Search;app;19;male;Single;NO;Student/Trainee;NO;YES;5;20.05.17;6;2;0;92,05;0
3316;21.05.17;Partnership (non rev share);web;34;male;In a Partnership;NO;Employee;NO;NO;68;30.04.18;56;5;0;0,41;89,25
3317;15.05.17;Partnership (non rev share);web;54;male;Married;NO;Employee;YES;NO;16;05.09.17;16;3;0;94,74;0
3318;27.04.17;Organic;web;29;male;Single;NO;Student/Trainee;YES;NO;6;03.05.17;1;1;0;0;0
3319;19.04.17;Organic;app;45;male;Married;YES;Employee;YES;NO;19;21.11.17;16;2;0;13,74;0
3320;09.01.17;Organic;web;30;female;Single;NO;Employee;YES;YES;18;20.01.17;0;;;0;0
3321;23.04.17;Organic;app;36;male;In a Partnership;YES;Employee;YES;NO;22;01.11.17;8;2;0;0;0
3322;02.05.17;Partnership (non rev share);web;27;male;Single;NO;Student/Trainee;YES;NO;5;27.11.17;3;1;0;9,64;0
3323;19.05.17;Partnership (non rev share);web;28;male;In a Partnership;NO;Employee;NO;NO;2;19.05.17;1;2;0;0;0
3324;28.03.17;Organic;app;31;male;In a Partnership;NO;Employee;YES;NO;12;09.04.17;9;0;0;61,8;0
3325;27.05.17;Search;web;29;female;Married;YES;Employee;YES;NO;4;30.05.17;3;1;0;0;0
3326;25.02.17;Organic;web;45;male;Married;NO;Employee;YES;NO;23;17.12.17;6;4;0;26,86;0
3327;19.05.17;Organic;app;39;male;In a Partnership;NO;Employee;NO;NO;16;07.06.17;10;5;0;51,12;0
3328;24.02.17;Organic;app;38;male;In a Partnership;YES;Freelancer/Self-employed;YES;YES;4;30.03.17;0;1;0;167,52;0
3329;12.04.17;Partnership (non rev share);web;63;male;Married;YES;Retired;YES;NO;14;02.08.17;6;3;0;16,8;0
3330;27.03.17;Organic;app;24;male;Single;NO;Unemployeed;NO;NO;26;09.04.18;8;;;0;0
3331;29.04.17;Digital Incent;app;47;female;Married;YES;Employee;YES;NO;1;29.04.17;1;1;0;0;0
3332;30.01.17;Organic;app;38;female;Single;YES;Employee;YES;NO;3;02.02.17;2;2;0;51,2;0
3333;28.02.17;Search;app;29;male;In a Partnership;NO;Civil Servant;YES;YES;20;14.02.18;6;4;0;14,08;0
3334;04.05.17;Digital Incent;app;33;male;In a Partnership;NO;Employee;YES;NO;15;13.05.17;2;2;0;0;0
3335;14.01.17;Organic;app;25;male;Married;NO;Employee;YES;YES;11;09.03.17;9;6;0;0;0
3336;20.03.17;Promotions;web;37;male;Married;YES;Employee;YES;NO;3;20.03.17;10;4;0;50,28;0
3337;31.05.17;Organic;app;29;male;In a Partnership;NO;Employee;NO;YES;43;21.09.17;32;3;0;36,7;0
3338;31.05.17;Organic;app;28;female;Married;NO;Freelancer/Self-employed;YES;NO;5;02.06.17;13;4;0;0;0
3339;22.03.17;Facebook;app;21;male;Single;NO;Student/Trainee;YES;YES;2;22.03.17;1;;;0;0
3340;30.03.17;Organic;app;26;male;In a Partnership;YES;Employee;YES;NO;7;03.05.17;1;2;0;85,49;0
3341;03.01.17;Organic;app;28;male;Single;NO;Student/Trainee;YES;NO;9;09.01.17;5;;;0;0
3342;30.05.17;Digital Incent;app;25;male;In a Partnership;NO;Employee;NO;YES;1;30.05.17;2;;;0;0
3343;19.05.17;Partnership (non rev share);web;37;female;Married;YES;Employee;YES;NO;1;19.05.17;2;;;0;0
3344;09.03.17;Digital Incent;app;33;female;In a Partnership;YES;Employee;YES;NO;5;10.03.17;8;8;0;0;0
3345;30.05.17;Digital Incent;app;34;male;Married;YES;Employee;YES;NO;2;30.05.17;2;;;0;0
3346;17.05.17;Partnership (non rev share);web;33;female;In a Partnership;NO;Employee;YES;NO;4;06.06.17;3;1;0;0;0
3347;22.03.17;Promotions;app;31;male;Married;NO;Unemployeed;YES;YES;76;06.09.17;18;7;0;0,69;0
3348;15.05.17;Organic;app;32;male;Married;NO;Employee;YES;NO;1;16.05.17;5;0;0;0;0
3349;21.03.17;Organic;web;20;male;In a Partnership;NO;Student/Trainee;NO;NO;8;03.04.17;8;1;0;0;0
3350;26.04.17;Partnership (non rev share);web;66;male;Married;NO;Retired;YES;NO;6;16.10.17;4;4;0;42,31;0
3351;07.01.17;Partnership (non rev share);web;27;male;In a Partnership;NO;Employee;NO;NO;14;08.01.18;15;3;2;32,18;1165,05
3352;27.04.17;Print;web;54;male;Married;NO;Employee;NO;NO;15;26.09.17;14;6;0;72,89;0
3353;11.03.17;Organic;app;25;male;In a Partnership;NO;Employee;YES;NO;1;11.03.17;1;1;0;0;0
3354;13.04.17;Facebook;app;23;male;Married;YES;Employee;YES;YES;3;14.04.17;9;3;0;13,05;0
3355;27.03.17;Digital Incent;app;45;male;Single;YES;Employee;YES;NO;2;27.03.17;1;;;0;0
3356;26.05.17;Digital Incent;app;28;male;In a Partnership;YES;Employee;YES;NO;2;26.05.17;5;2;0;21,51;0
3357;20.02.17;Organic;app;47;female;Single;YES;Unemployeed;YES;NO;2;20.02.17;1;0;0;10,77;0
3358;15.01.17;Print;web;48;male;Married;YES;Employee;YES;NO;38;04.03.18;19;6;0;64,66;0
3359;18.03.17;Organic;app;53;male;Married;NO;Freelancer/Self-employed;YES;NO;2;18.03.17;2;1;0;0;0
3360;06.02.17;Organic;app;38;male;Single;NO;Employee;NO;YES;1;15.02.17;0;;;0;0
3361;03.05.17;Partnership (non rev share);web;42;male;In a Partnership;NO;Employee;YES;NO;20;12.02.18;13;8;0;23,28;0
3362;19.04.17;Facebook;app;31;male;Married;YES;Employee;NO;NO;5;23.08.17;2;1;0;0;0
3363;12.04.17;Partnership (non rev share);web;36;male;Married;NO;Employee;YES;YES;28;24.01.18;9;5;0;148,03;0
3364;17.03.17;Organic;web;80;male;In a Partnership;YES;Retired;YES;NO;14;22.05.17;12;3;0;0;0
3365;29.01.17;Organic;app;22;male;Single;NO;Student/Trainee;NO;NO;1;29.01.17;3;1;0;0;0
3366;08.02.17;Partnership (non rev share);web;66;male;Married;NO;Freelancer/Self-employed;YES;NO;13;06.09.17;3;4;0;282,47;0
3367;31.05.17;Partnership (non rev share);web;66;male;Married;YES;Retired;YES;NO;5;25.08.17;10;5;0;0;0
3368;18.05.17;Partnership (non rev share);web;32;male;In a Partnership;YES;Employee;NO;NO;5;16.10.17;3;;;0;0
3369;23.05.17;Digital Incent;app;27;female;Single;NO;Employee;NO;NO;3;23.05.17;7;2;0;0;0
3370;17.05.17;Partnership (non rev share);web;33;male;Married;YES;Employee;YES;YES;59;28.01.18;26;2;2;75,6;1383,65
3371;20.05.17;Promotions;web;30;male;In a Partnership;NO;Employee;YES;NO;6;03.06.17;8;2;0;0;0
3372;15.04.17;Digital Incent;app;22;male;Single;NO;Student/Trainee;YES;YES;4;16.04.17;2;;;0;0
3373;23.04.17;Digital Incent;app;23;male;In a Partnership;NO;Employee;YES;NO;3;23.04.17;3;1;0;0;0
3374;04.01.17;Organic;app;22;male;Single;NO;Student/Trainee;YES;NO;7;10.01.17;0;1;0;0;0
3375;16.02.17;Organic;app;34;female;In a Partnership;YES;Employee;YES;YES;4;16.02.17;2;2;0;10;0
3376;23.02.17;Digital Incent;app;24;male;In a Partnership;NO;Employee;NO;NO;4;25.02.17;0;1;0;0;0
3377;01.02.17;Organic;web;30;male;Single;NO;Employee;YES;NO;3;02.08.17;6;1;0;14,73;0
3378;24.04.17;Partnership (non rev share);web;65;female;Single;NO;Employee;YES;NO;2;24.04.17;16;5;0;137,79;0
3379;01.04.17;Organic;app;39;female;Married;NO;Employee;YES;NO;6;06.08.17;3;;;0;0
3380;14.04.17;Partnership (non rev share);web;46;male;Married;YES;Civil Servant;YES;NO;9;04.10.17;18;9;0;245,92;0
3381;22.04.17;Organic;web;48;male;Married;YES;Employee;YES;NO;7;27.04.17;7;3;0;0;0
3382;19.05.17;Digital Incent;app;51;male;In a Partnership;NO;Freelancer/Self-employed;YES;NO;14;23.09.17;8;2;0;0;0
3383;29.04.17;Partnership (non rev share);web;30;female;In a Partnership;NO;Freelancer/Self-employed;NO;YES;13;27.11.17;6;1;0;0;0
3384;20.01.17;Digital Incent;app;23;male;Single;NO;Employee;YES;NO;13;15.03.17;1;3;0;0;0
3385;15.03.17;Organic;app;62;male;Married;YES;Employee;YES;NO;4;15.03.17;6;2;0;92,47;0
3386;14.01.17;Promotions;web;25;male;Single;NO;Employee;YES;NO;11;23.01.17;5;6;0;0;0
3387;27.02.17;Digital Incent;app;30;male;Single;NO;Civil Servant;YES;YES;2;27.02.17;1;;;0;0
3388;02.05.17;Partnership (non rev share);web;73;male;Married;YES;Retired;YES;NO;7;18.07.17;3;3;0;0;0
3389;24.04.17;Organic;app;40;male;Single;NO;Retired;NO;NO;39;17.01.18;52;11;1;53,64;0
3390;20.05.17;Promotions;web;26;male;In a Partnership;YES;Unemployeed;NO;NO;1;20.05.17;1;1;0;0;0
3391;16.03.17;Digital Incent;app;25;female;Single;NO;Student/Trainee;NO;NO;2;16.03.17;1;1;0;0;0
3392;09.03.17;Organic;web;38;male;Married;YES;Employee;YES;NO;4;10.03.17;29;3;1;13,44;1425,05
3393;03.01.17;Organic;app;29;male;In a Partnership;YES;Employee;YES;NO;6;25.02.17;0;;;0;0
3394;30.01.17;Promotions;web;35;male;In a Partnership;NO;Employee;YES;NO;1;30.01.17;0;1;0;0;0
3395;23.05.17;Partnership (non rev share);app;30;male;Married;YES;Employee;YES;NO;48;21.01.18;14;8;0;0;0
3396;06.03.17;Promotions;web;54;male;In a Partnership;YES;Employee;YES;NO;20;04.07.17;6;4;0;0;0
3397;27.04.17;Partnership (non rev share);web;46;male;Married;YES;Employee;YES;NO;6;27.04.17;12;0;0;65,9;0
3398;16.02.17;Partnership (non rev share);web;30;male;Married;NO;Employee;YES;NO;31;15.04.18;7;1;0;0,71;0
3399;17.05.17;Partnership (non rev share);web;47;male;In a Partnership;YES;Employee;YES;NO;21;11.02.18;13;4;0;58,17;0
3400;18.05.17;Partnership (non rev share);web;56;male;Married;YES;Freelancer/Self-employed;NO;NO;2;18.05.17;4;;;0;0
3401;02.03.17;Promotions;app;27;male;In a Partnership;NO;Student/Trainee;NO;NO;30;30.05.17;3;1;0;0;0
3402;28.01.17;Digital Incent;app;33;male;Single;NO;Employee;YES;YES;1;28.01.17;1;1;0;0;0
3403;30.05.17;Partnership (non rev share);web;36;male;In a Partnership;YES;Freelancer/Self-employed;YES;NO;20;03.10.17;4;4;0;49,69;0
3404;06.03.17;Promotions;web;24;male;In a Partnership;NO;Employee;YES;NO;130;07.03.18;26;7;0;10,06;0
3405;02.04.17;Organic;app;27;female;Single;NO;Student/Trainee;NO;NO;4;03.04.17;3;1;0;0;0
3406;04.03.17;Organic;app;24;male;In a Partnership;NO;Student/Trainee;YES;NO;2;04.03.17;0;1;0;0;0
3407;12.05.17;Partnership (non rev share);web;31;male;Single;NO;Employee;NO;NO;12;22.02.18;9;3;0;0;0
3408;31.05.17;Organic;web;30;male;Married;YES;Employee;YES;YES;5;13.08.17;15;2;0;0;0
3409;31.05.17;Partnership (non rev share);web;38;male;Married;YES;Employee;YES;YES;7;14.06.17;4;1;0;0;0
3410;12.02.17;Organic;app;22;male;In a Partnership;NO;Employee;YES;YES;14;18.02.17;6;2;0;7,06;0
3411;13.05.17;Organic;app;32;male;In a Partnership;NO;Student/Trainee;YES;YES;6;14.06.17;3;1;0;0;0
3412;27.04.17;Partnership (non rev share);web;59;male;Single;NO;Employee;NO;NO;1;27.04.17;5;1;0;0;0
3413;15.02.17;Organic;web;28;male;In a Partnership;NO;Employee;NO;NO;83;18.04.18;8;2;3;11,34;188
3414;18.04.17;Partnership (non rev share);web;43;female;Married;YES;Employee;NO;NO;7;20.06.17;3;1;0;0;0
3415;25.04.17;Partnership (non rev share);web;47;female;Married;YES;Employee;YES;NO;4;27.04.17;1;1;0;0;0
3416;03.04.17;Digital Incent;app;33;female;In a Partnership;YES;Employee;YES;NO;6;03.04.17;8;7;0;0;0
3417;10.04.17;Organic;app;19;male;In a Partnership;NO;Unemployeed;NO;NO;14;11.05.17;11;1;0;0;0
3418;16.02.17;Promotions;web;34;male;In a Partnership;NO;Student/Trainee;YES;NO;2;16.02.17;3;3;0;16,04;0
3419;19.04.17;Digital Incent;app;27;male;Single;NO;Employee;YES;NO;1;19.04.17;8;1;0;0;0
3420;30.05.17;Partnership (non rev share);web;40;male;Married;YES;Employee;YES;NO;2;30.05.17;7;3;0;46,3;0
3421;11.01.17;Organic;web;39;male;Single;NO;Freelancer/Self-employed;YES;NO;6;28.02.17;11;6;0;45,98;0
3422;09.03.17;Promotions;web;33;male;In a Partnership;NO;Student/Trainee;YES;NO;3;09.03.17;4;1;0;23,08;0
3423;02.05.17;Organic;web;39;male;In a Partnership;NO;Civil Servant;YES;YES;11;16.04.18;9;3;0;46,38;0
3424;08.03.17;Digital Incent;app;22;female;Single;NO;Unemployeed;YES;NO;4;08.03.17;1;;;0;0
3425;27.04.17;Promotions;web;43;male;In a Partnership;YES;Employee;NO;NO;5;03.05.17;1;1;0;0;0
3426;19.02.17;Digital Incent;app;34;male;Single;YES;Unemployeed;NO;NO;2;19.02.17;0;1;0;0;0
3427;18.04.17;Organic;app;26;female;In a Partnership;NO;Employee;YES;NO;6;04.10.17;10;2;0;0;0
3428;10.02.17;Partnership (non rev share);web;33;male;Single;NO;Freelancer/Self-employed;YES;NO;7;06.03.17;2;1;0;0;0
3429;15.05.17;Facebook;app;30;male;Single;NO;Employee;YES;NO;9;05.07.17;7;1;0;0;0
3430;25.03.17;Digital Incent;app;23;male;In a Partnership;NO;Student/Trainee;NO;NO;3;25.03.17;1;1;0;0;0
3431;06.03.17;Promotions;web;36;male;In a Partnership;NO;Employee;YES;NO;4;30.03.17;1;2;0;4,06;0
3432;25.03.17;Promotions;web;39;male;In a Partnership;NO;Employee;NO;NO;9;15.01.18;10;2;0;8,65;0
3433;09.03.17;Digital Incent;app;35;male;Single;NO;Employee;NO;YES;1;09.03.17;0;;;0;0
3434;21.04.17;Digital Incent;app;50;male;Married;NO;Civil Servant;YES;NO;2;21.04.17;10;3;0;49,02;0
3435;18.05.17;Partnership (non rev share);web;38;female;Married;NO;Employee;YES;NO;39;03.08.17;4;5;1;89,99;0
3436;22.04.17;Facebook;app;23;male;Single;NO;Student/Trainee;YES;NO;11;07.05.17;7;2;0;0;0
3437;26.02.17;Digital Incent;app;28;female;In a Partnership;NO;Student/Trainee;NO;NO;4;26.02.17;1;1;0;0;0
3438;20.04.17;Organic;app;27;female;Married;YES;Unemployeed;NO;NO;7;23.04.17;3;2;0;0;0
3439;26.04.17;Partnership (non rev share);web;33;male;Single;NO;Employee;NO;NO;9;21.06.17;2;2;0;11,43;0
3440;20.04.17;Organic;app;34;male;In a Partnership;NO;Employee;YES;NO;10;13.04.18;16;4;0;64,27;0
3441;20.05.17;Partnership (non rev share);web;30;female;Married;NO;Retired;YES;NO;5;24.05.17;9;4;0;12,03;0
3442;02.01.17;Organic;app;49;male;Single;YES;Employee;YES;NO;39;09.03.17;4;5;0;73,46;0
3443;12.04.17;Partnership (non rev share);web;28;male;In a Partnership;NO;Employee;YES;YES;23;14.02.18;4;3;0;3,42;0
3444;25.01.17;Organic;app;41;male;Single;NO;Employee;YES;NO;5;29.01.17;0;2;0;0;0
3445;24.05.17;Partnership (non rev share);web;36;male;Single;NO;Freelancer/Self-employed;NO;NO;4;26.05.17;7;2;0;0;0
3446;04.02.17;Organic;web;56;male;Married;YES;Employee;YES;NO;6;09.03.18;9;2;0;0;0
3447;22.03.17;Organic;app;32;male;Married;NO;Employee;YES;NO;4;30.03.17;3;1;0;0;0
3448;22.04.17;Digital Incent;app;31;male;Married;YES;Employee;YES;NO;13;22.06.17;5;3;0;0;0
3449;25.01.17;Organic;web;28;male;Single;NO;Employee;NO;NO;13;20.04.17;15;1;3;54,93;2576,55
3450;12.01.17;Organic;app;36;male;In a Partnership;NO;Employee;YES;NO;11;10.02.17;9;3;0;12,81;0
3451;05.03.17;Digital Incent;app;41;male;Single;YES;Employee;NO;NO;20;25.04.17;1;2;0;0;0
3452;11.01.17;Organic;web;26;male;In a Partnership;NO;Employee;NO;NO;3;17.04.17;1;1;0;0;0
3453;19.02.17;Partnership (non rev share);web;36;male;Single;NO;Employee;NO;NO;11;09.08.17;5;2;0;10,54;0
3454;30.05.17;Partnership (non rev share);web;56;male;Married;NO;Employee;NO;NO;33;05.10.17;33;10;0;0;89,25
3455;26.05.17;Organic;app;40;male;Married;YES;Student/Trainee;YES;NO;1;26.05.17;10;1;0;59,33;0
3456;17.04.17;Organic;app;47;male;Married;YES;Employee;YES;NO;9;06.05.17;6;1;0;0;0
3457;30.03.17;Organic;app;29;male;Single;NO;Employee;YES;YES;2;31.03.17;6;;;0;0
3458;27.01.17;Organic;app;43;male;Married;YES;Freelancer/Self-employed;YES;NO;5;31.01.17;0;5;0;55,53;0
3459;14.01.17;Print;app;47;male;Married;YES;Employee;YES;NO;90;19.04.18;19;9;0;124,88;344
3460;18.03.17;Partnership (non rev share);web;26;male;In a Partnership;NO;Employee;YES;YES;9;27.08.17;10;4;0;0;0
3461;31.05.17;Partnership (non rev share);web;41;male;In a Partnership;NO;Employee;NO;NO;150;16.03.18;16;5;2;158,15;0
3462;24.05.17;Partnership (non rev share);web;40;male;Married;YES;Civil Servant;YES;NO;80;13.10.17;33;7;1;13,21;0
3463;01.03.17;Organic;web;55;male;Married;YES;Employee;YES;NO;69;01.11.17;8;8;0;151,67;0
3464;16.02.17;Organic;app;63;male;Single;YES;Retired;YES;NO;18;27.01.18;8;8;0;4,4;0
3465;22.01.17;Digital Incent;app;37;male;Single;NO;Unemployeed;NO;NO;7;04.02.17;2;;;0;0
3466;09.02.17;Facebook;app;43;male;Single;NO;Unemployeed;NO;NO;5;17.02.17;0;1;0;1,24;0
3467;08.02.17;Digital Incent;app;80;male;Married;YES;Retired;YES;NO;3;19.08.17;4;;;0;0
3468;12.01.17;Organic;app;50;male;In a Partnership;YES;Employee;YES;NO;3;12.01.17;5;1;0;50,09;0
3469;26.05.17;Partnership (non rev share);web;44;male;Married;YES;Employee;YES;NO;3;20.07.17;7;2;0;13,71;0
3470;21.03.17;Digital Incent;web;39;female;In a Partnership;NO;Employee;YES;NO;3;21.03.17;1;1;0;0;0
3471;22.04.17;Partnership (non rev share);web;35;male;Single;NO;Freelancer/Self-employed;NO;NO;2;22.04.17;3;;;0;0
3472;25.02.17;Digital Incent;app;33;male;Single;YES;Employee;YES;NO;10;06.06.17;4;3;0;15,57;0
3473;29.05.17;Organic;app;32;male;Single;NO;Employee;NO;NO;3;30.05.17;6;1;0;31,6;0
3474;27.04.17;Digital Incent;app;33;male;In a Partnership;NO;Employee;NO;NO;4;30.04.17;2;1;0;0;0
3475;28.03.17;Promotions;web;38;female;Married;YES;Employee;YES;NO;9;30.05.17;12;5;0;166,36;0
3476;27.03.17;Facebook;app;41;male;Married;YES;Employee;YES;NO;2;27.03.17;1;;;0;0
3477;06.04.17;Organic;web;34;female;In a Partnership;YES;Employee;YES;NO;2;06.04.17;14;6;0;33,1;0
3478;03.04.17;Digital Incent;app;41;male;In a Partnership;NO;Civil Servant;YES;NO;1;03.04.17;2;;;0;0
3479;20.05.17;Digital Incent;app;20;female;Single;NO;Student/Trainee;YES;YES;1;20.05.17;4;;;0;0
3480;11.03.17;Digital Incent;app;38;male;Single;NO;Employee;YES;NO;3;13.03.17;1;1;0;0;0
3481;26.03.17;Organic;app;46;male;Married;YES;Employee;YES;NO;194;14.02.18;32;5;1;43,84;0
3482;10.04.17;Organic;app;27;male;In a Partnership;NO;Employee;YES;NO;225;27.04.18;30;4;3;45,54;2671,65
3483;18.02.17;Partnership (non rev share);web;39;male;Single;NO;Freelancer/Self-employed;NO;NO;21;12.12.17;17;4;0;1,56;0
3484;06.04.17;Organic;app;38;male;Single;NO;Employee;NO;NO;38;04.04.18;17;2;2;37,44;596,55
3485;10.05.17;Digital Incent;app;30;male;Single;YES;Employee;NO;YES;2;10.05.17;3;;;0;0
3486;25.05.17;Organic;web;46;male;In a Partnership;YES;Employee;YES;NO;3;25.05.17;7;1;0;0;0
3487;22.01.17;Digital Incent;app;34;male;Married;YES;Employee;YES;NO;7;09.03.17;7;1;0;0;0
3488;04.03.17;Digital Incent;app;21;female;Married;NO;Employee;YES;NO;18;10.06.17;3;3;0;27,3;0
3489;26.04.17;Partnership (non rev share);web;34;male;Single;NO;Employee;YES;NO;5;04.03.18;15;2;0;0;0
3490;10.02.17;Digital Incent;app;36;male;Single;NO;Employee;NO;NO;1;10.02.17;0;;;0;0
3491;05.05.17;Organic;web;36;male;Married;NO;Employee;YES;NO;7;25.07.17;9;4;0;0;0
3492;12.01.17;Organic;app;48;female;Single;NO;Employee;NO;NO;15;17.10.17;4;6;0;41,57;0
3493;01.05.17;Partnership (non rev share);app;62;male;Married;YES;Employee;YES;NO;9;31.05.17;10;1;0;0;0
3494;28.02.17;Digital Incent;app;29;male;In a Partnership;NO;Employee;NO;NO;28;12.12.17;34;4;1;5,64;235
3495;02.04.17;Digital Incent;app;37;male;Single;NO;Unemployeed;NO;NO;10;03.04.17;2;1;0;0;0
3496;18.03.17;Organic;app;20;female;In a Partnership;NO;Employee;YES;YES;7;27.03.17;4;1;0;0;0
3497;30.05.17;Digital Incent;app;22;female;In a Partnership;NO;Employee;YES;YES;18;24.11.17;9;4;0;0;0
3498;26.04.17;Partnership (non rev share);web;39;male;Married;YES;Employee;YES;NO;13;17.11.17;11;6;0;83,46;0
3499;05.04.17;Digital Incent;app;47;male;In a Partnership;YES;Employee;NO;NO;1;05.04.17;1;1;0;0;0
3500;06.03.17;Promotions;web;34;male;Single;NO;Employee;YES;NO;35;03.10.17;10;5;0;31,44;0
3501;05.01.17;Organic;app;25;male;Married;NO;Employee;YES;NO;21;09.02.17;1;2;0;6;0
3502;18.04.17;Digital Incent;app;28;female;Married;YES;Freelancer/Self-employed;NO;NO;1;18.04.17;1;1;0;0;0
3503;07.02.17;Partnership (non rev share);web;40;male;In a Partnership;NO;Employee;YES;NO;69;17.04.18;14;9;0;137,45;0
3504;31.05.17;Digital Incent;app;48;female;Single;NO;Employee;YES;NO;3;31.05.17;6;2;0;0;0
3505;22.01.17;Digital Incent;app;30;male;In a Partnership;NO;Employee;YES;NO;48;09.01.18;16;6;0;10,24;0
3506;31.01.17;Organic;web;27;male;In a Partnership;NO;Employee;NO;NO;6;10.04.17;4;4;0;36,01;0
